Municipio;Código.IBGE.Município;AreaTerritorialkm22022;Populacaoresidentepessoas2022;Densidadedemograficahabkm22022;Escolarizacao6a14anos2010;IDHM2010;PIBpercapita2021
Curitiba;4106902;434,892;1773718;4078,53;97,6;0,823;49907,02
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
